id,model,topic,dataset,english_proficiency,start_time,end_time,relevance,acceptability,difficulty,choices,confidence,question,user
4728,text-davinci-003-gpt-3,economy,wikipedia-10T,1,2023-02-28T11:04:59.375022Z,2023-02-28T11:07:19.843782Z,6,True,2,5,6,693,9bcc965f-20b1-4410-9757-6284086af85a
4729,flan-t5-large-multimcq-1M,biology,wikipedia-10T,0,2023-02-28T11:05:33.788082Z,2023-02-28T11:07:33.347188Z,8,True,2,6,6,567,03926a29-3c88-45f9-b1b5-a7b5c0f45d37
4730,flan-t5-large-multimcq-1M,politics,wikipedia-10T,0,2023-02-28T10:06:54.944074Z,2023-02-28T11:08:17.479800Z,6,True,3,6,6,511,aefe3b16-f22b-4f0e-948c-a2a86e1af351
4731,flan-t5-large-multiqad-400k,biology,wikipedia-10T,2,2023-02-28T11:06:40.340442Z,2023-02-28T11:08:32.151198Z,5,True,3,6,4,468,aca0b2ce-8417-458b-b710-79f69eaca69e
4732,flan-t5-large-multiqad-400k,economy,wikipedia-10T,1,2023-02-28T11:07:20.354962Z,2023-02-28T11:08:35.644011Z,5,True,2,5,4,396,9bcc965f-20b1-4410-9757-6284086af85a
4733,flan-t5-large-multimcq-1M,biology,wikipedia-10T,2,2023-02-28T11:08:32.657877Z,2023-02-28T11:08:42.055064Z,6,True,4,6,4,568,aca0b2ce-8417-458b-b710-79f69eaca69e
4734,text-davinci-003-gpt-3,philosophy,wikipedia-10T,4,2023-02-28T11:01:57.227416Z,2023-02-28T11:08:45.802554Z,7,True,5,6,6,737,78580e19-b8e1-47b0-87e7-e89375b3cf95
4735,text-davinci-003-gpt-3,biology,wikipedia-10T,2,2023-02-28T11:08:42.545395Z,2023-02-28T11:08:54.443067Z,6,True,2,6,4,768,aca0b2ce-8417-458b-b710-79f69eaca69e
4736,flan-t5-large-multiqad-400k,biology,wikipedia-10T,0,2023-02-28T11:07:34.079788Z,2023-02-28T11:09:01.395910Z,8,True,2,2,7,468,03926a29-3c88-45f9-b1b5-a7b5c0f45d37
4737,ft-babbage-multiqad-400k-gpt-3,biology,wikipedia-10T,2,2023-02-28T11:08:55.192773Z,2023-02-28T11:09:18.474791Z,4,True,1,6,4,1014,aca0b2ce-8417-458b-b710-79f69eaca69e
4738,flan-t5-large-multimcq-1M,economy,wikipedia-10T,1,2023-02-28T11:08:36.171557Z,2023-02-28T11:09:30.952915Z,6,True,3,6,4,496,9bcc965f-20b1-4410-9757-6284086af85a
4739,ft-babbage-multiqad-400k-gpt-3,biology,wikipedia-10T,0,2023-02-28T11:09:02.092090Z,2023-02-28T11:09:54.565699Z,6,True,2,2,7,1014,03926a29-3c88-45f9-b1b5-a7b5c0f45d37
4740,t5-small-squad-race,geography,wikipedia-10T,2,2023-02-28T11:09:18.990707Z,2023-02-28T11:10:02.418646Z,2,False,2,1,4,280,aca0b2ce-8417-458b-b710-79f69eaca69e
4741,flan-t5-large-multiqad-400k,geography,wikipedia-10T,2,2023-02-28T11:10:02.922129Z,2023-02-28T11:10:19.914416Z,3,True,3,4,4,380,aca0b2ce-8417-458b-b710-79f69eaca69e
4742,flan-t5-large-multimcq-1M,geography,wikipedia-10T,2,2023-02-28T11:10:20.399941Z,2023-02-28T11:10:35.515911Z,5,True,3,5,4,479,aca0b2ce-8417-458b-b710-79f69eaca69e
4743,text-davinci-003-gpt-3,geography,wikipedia-10T,2,2023-02-28T11:10:36.159358Z,2023-02-28T11:10:50.515282Z,4,True,3,4,4,680,aca0b2ce-8417-458b-b710-79f69eaca69e
4744,ft-babbage-multiqad-400k-gpt-3,geography,wikipedia-10T,2,2023-02-28T11:10:51.013082Z,2023-02-28T11:11:14.417611Z,4,True,5,6,4,825,aca0b2ce-8417-458b-b710-79f69eaca69e
4745,text-davinci-003-gpt-3,biology,wikipedia-10T,4,2023-02-28T11:08:46.412024Z,2023-02-28T11:11:17.500035Z,7,True,3,7,7,768,78580e19-b8e1-47b0-87e7-e89375b3cf95
4746,t5-small-squad-race,geography,wikipedia-10T,0,2023-02-28T11:09:55.262522Z,2023-02-28T11:11:38.566723Z,8,True,2,0,6,280,03926a29-3c88-45f9-b1b5-a7b5c0f45d37
4747,t5-small-squad-race,geography,wikipedia-10T,2,2023-02-28T11:11:14.938925Z,2023-02-28T11:12:03.251836Z,6,True,4,5,3,279,aca0b2ce-8417-458b-b710-79f69eaca69e
4748,t5-small-squad-race,economy,wikipedia-10T,1,2023-02-28T11:09:31.512241Z,2023-02-28T11:12:13.373343Z,6,False,6,2,6,297,9bcc965f-20b1-4410-9757-6284086af85a
4749,t5-small-squad-race,geography,wikipedia-10T,0,2023-02-28T11:11:39.259597Z,2023-02-28T11:13:11.609833Z,8,True,2,2,6,279,03926a29-3c88-45f9-b1b5-a7b5c0f45d37
4750,flan-t5-large-multiqad-400k,geography,wikipedia-10T,0,2023-02-28T11:13:12.285765Z,2023-02-28T11:14:14.890773Z,8,True,2,8,6,379,03926a29-3c88-45f9-b1b5-a7b5c0f45d37
4751,flan-t5-large-multiqad-400k,economy,wikipedia-10T,1,2023-02-28T11:12:13.890612Z,2023-02-28T11:14:36.832632Z,6,True,5,2,6,397,9bcc965f-20b1-4410-9757-6284086af85a
4752,flan-t5-large-multimcq-1M,geography,wikipedia-10T,0,2023-02-28T11:14:15.665675Z,2023-02-28T11:15:06.587255Z,8,True,2,8,6,480,03926a29-3c88-45f9-b1b5-a7b5c0f45d37
4753,text-davinci-003-gpt-3,economy,wikipedia-10T,1,2023-02-28T11:14:37.413590Z,2023-02-28T11:15:58.849808Z,6,True,2,5,6,697,9bcc965f-20b1-4410-9757-6284086af85a
4754,t5-small-squad-race,computer science,wikipedia-10T,1,2023-02-20T05:27:47.281216Z,2023-02-28T11:16:18.700173Z,8,True,5,1,7,373,a60eb12f-819f-4e87-901a-572ba0b369b3
4755,ft-babbage-multiqad-400k-gpt-3,economy,wikipedia-10T,1,2023-02-28T11:15:59.363987Z,2023-02-28T11:16:28.734845Z,6,True,2,5,6,842,9bcc965f-20b1-4410-9757-6284086af85a
4756,text-davinci-003-gpt-3,geography,wikipedia-10T,0,2023-02-28T11:15:07.272003Z,2023-02-28T11:17:29.704104Z,8,True,2,2,6,679,03926a29-3c88-45f9-b1b5-a7b5c0f45d37
4757,ft-babbage-multiqad-400k-gpt-3,geography,wikipedia-10T,0,2023-02-28T11:17:30.421554Z,2023-02-28T11:18:25.769934Z,8,True,2,2,6,824,03926a29-3c88-45f9-b1b5-a7b5c0f45d37
4758,t5-small-squad-race,geography,wikipedia-10T,4,2023-02-28T11:11:18.097826Z,2023-02-28T11:18:27.450257Z,7,True,2,7,7,279,78580e19-b8e1-47b0-87e7-e89375b3cf95
4759,t5-small-squad-race,geography,wikipedia-10T,0,2023-02-28T11:18:26.477996Z,2023-02-28T11:19:24.967044Z,8,True,2,7,6,281,03926a29-3c88-45f9-b1b5-a7b5c0f45d37
4760,t5-small-squad-race,geography,wikipedia-10T,4,2023-02-28T11:18:28.048743Z,2023-02-28T11:19:40.785741Z,6,False,1,4,7,281,78580e19-b8e1-47b0-87e7-e89375b3cf95
4761,text-davinci-003-gpt-3,geography,wikipedia-10T,1,2023-02-28T11:16:19.203027Z,2023-02-28T11:20:50.672807Z,8,True,6,1,7,679,a60eb12f-819f-4e87-901a-572ba0b369b3
4762,flan-t5-large-multiqad-400k,geography,wikipedia-10T,1,2023-02-28T11:20:51.164791Z,2023-02-28T11:22:58.614664Z,8,True,4,5,8,381,a60eb12f-819f-4e87-901a-572ba0b369b3
4763,flan-t5-large-multimcq-1M,geography,wikipedia-10T,1,2023-02-28T11:22:59.128027Z,2023-02-28T11:23:13.927834Z,8,True,4,5,8,481,a60eb12f-819f-4e87-901a-572ba0b369b3
4764,text-davinci-003-gpt-3,geography,wikipedia-10T,1,2023-02-28T11:23:14.433948Z,2023-02-28T11:23:38.640966Z,8,True,4,5,8,681,a60eb12f-819f-4e87-901a-572ba0b369b3
4765,ft-babbage-multiqad-400k-gpt-3,geography,wikipedia-10T,1,2023-02-28T11:23:39.134460Z,2023-02-28T11:26:30.681242Z,8,True,5,6,8,826,a60eb12f-819f-4e87-901a-572ba0b369b3
4766,flan-t5-large-multiqad-400k,biology,wikipedia-10T,0,2023-02-28T11:08:17.956418Z,2023-02-28T11:26:59.582514Z,7,True,3,8,6,468,aefe3b16-f22b-4f0e-948c-a2a86e1af351
4767,t5-small-squad-race,geography,wikipedia-10T,1,2023-02-28T11:26:31.164355Z,2023-02-28T11:29:15.088734Z,8,True,4,2,8,282,a60eb12f-819f-4e87-901a-572ba0b369b3
4768,flan-t5-large-multiqad-400k,geography,wikipedia-10T,1,2023-02-28T11:29:15.587356Z,2023-02-28T11:29:58.009629Z,8,True,4,2,8,382,a60eb12f-819f-4e87-901a-572ba0b369b3
4769,flan-t5-large-multiqad-400k,geography,wikipedia-10T,4,2023-02-28T11:19:41.403536Z,2023-02-28T11:30:33.333433Z,6,False,1,5,7,381,78580e19-b8e1-47b0-87e7-e89375b3cf95
4770,flan-t5-large-multimcq-1M,geography,wikipedia-10T,1,2023-02-28T11:29:58.507328Z,2023-02-28T11:30:45.958433Z,8,True,4,6,8,482,a60eb12f-819f-4e87-901a-572ba0b369b3
4771,text-davinci-003-gpt-3,geography,wikipedia-10T,1,2023-02-28T11:30:46.449493Z,2023-02-28T11:31:02.040890Z,8,True,4,8,8,682,a60eb12f-819f-4e87-901a-572ba0b369b3
4772,flan-t5-large-multimcq-1M,geography,wikipedia-10T,4,2023-02-28T11:30:33.976162Z,2023-02-28T11:31:03.454551Z,8,True,2,6,7,482,78580e19-b8e1-47b0-87e7-e89375b3cf95
4773,ft-babbage-multiqad-400k-gpt-3,geography,wikipedia-10T,1,2023-02-28T11:31:02.533623Z,2023-02-28T11:31:16.843268Z,8,True,4,2,8,827,a60eb12f-819f-4e87-901a-572ba0b369b3
4774,ft-babbage-multiqad-400k-gpt-3,geography,wikipedia-10T,4,2023-02-28T11:31:04.112451Z,2023-02-28T11:32:58.608298Z,6,True,3,6,7,827,78580e19-b8e1-47b0-87e7-e89375b3cf95
4775,t5-small-squad-race,biology,wikipedia-10T,0,2023-02-28T10:57:19.233408Z,2023-02-28T11:33:31.976938Z,6,True,2,6,6,364,3fc503cb-477d-4a3a-bfaa-5b346a7764e2
4776,t5-small-squad-race,geography,wikipedia-10T,0,2023-02-28T11:33:33.062758Z,2023-02-28T11:35:50.734457Z,6,True,2,6,6,283,3fc503cb-477d-4a3a-bfaa-5b346a7764e2
4777,text-davinci-003-gpt-3,geography,wikipedia-10T,1,2023-02-28T11:16:29.256717Z,2023-02-28T11:36:09.619827Z,6,True,5,6,6,679,9bcc965f-20b1-4410-9757-6284086af85a
4778,flan-t5-large-multiqad-400k,geography,wikipedia-10T,0,2023-02-28T11:35:51.845948Z,2023-02-28T11:36:24.649062Z,4,True,2,4,6,383,3fc503cb-477d-4a3a-bfaa-5b346a7764e2
4779,flan-t5-large-multimcq-1M,geography,wikipedia-10T,0,2023-02-28T11:36:25.582511Z,2023-02-28T11:36:44.969084Z,4,True,2,6,6,483,3fc503cb-477d-4a3a-bfaa-5b346a7764e2
4780,text-davinci-003-gpt-3,geography,wikipedia-10T,0,2023-02-28T11:36:45.871609Z,2023-02-28T11:37:06.710047Z,6,True,2,6,6,683,3fc503cb-477d-4a3a-bfaa-5b346a7764e2
4781,ft-babbage-multiqad-400k-gpt-3,geography,wikipedia-10T,0,2023-02-28T11:37:07.656361Z,2023-02-28T11:39:09.287378Z,6,True,2,2,6,828,3fc503cb-477d-4a3a-bfaa-5b346a7764e2
4782,ft-babbage-multiqad-400k-gpt-3,geography,wikipedia-10T,1,2023-02-28T11:36:10.158195Z,2023-02-28T11:39:34.444390Z,6,True,8,0,4,828,9bcc965f-20b1-4410-9757-6284086af85a
4783,t5-small-squad-race,geography,wikipedia-10T,1,2023-02-28T11:39:34.980334Z,2023-02-28T11:41:33.744659Z,6,True,2,6,6,284,9bcc965f-20b1-4410-9757-6284086af85a
4784,t5-small-squad-race,geography,wikipedia-10T,1,2023-02-28T11:31:17.339652Z,2023-02-28T11:41:39.693310Z,8,True,5,8,8,283,a60eb12f-819f-4e87-901a-572ba0b369b3
4785,flan-t5-large-multiqad-400k,geography,wikipedia-10T,1,2023-02-28T11:41:34.418932Z,2023-02-28T11:41:58.017583Z,7,True,2,8,6,384,9bcc965f-20b1-4410-9757-6284086af85a
4786,flan-t5-large-multimcq-1M,geography,wikipedia-10T,1,2023-02-28T11:41:58.577989Z,2023-02-28T11:42:30.741134Z,6,True,4,6,6,484,9bcc965f-20b1-4410-9757-6284086af85a
4787,text-davinci-003-gpt-3,geography,wikipedia-10T,1,2023-02-28T11:42:31.246904Z,2023-02-28T11:43:31.747512Z,6,True,4,6,6,684,9bcc965f-20b1-4410-9757-6284086af85a
4788,ft-babbage-multiqad-400k-gpt-3,geography,wikipedia-10T,1,2023-02-28T11:43:32.388390Z,2023-02-28T11:44:33.203731Z,6,True,4,0,6,829,9bcc965f-20b1-4410-9757-6284086af85a
4789,flan-t5-large-multiqad-400k,geography,wikipedia-10T,1,2023-02-28T11:41:40.171455Z,2023-02-28T11:46:17.879153Z,8,True,4,8,5,384,a60eb12f-819f-4e87-901a-572ba0b369b3
4790,t5-small-squad-race,geography,wikipedia-10T,1,2023-02-28T11:46:18.370149Z,2023-02-28T11:47:34.629712Z,8,True,4,5,8,285,a60eb12f-819f-4e87-901a-572ba0b369b3
4791,flan-t5-large-multimcq-1M,geography,wikipedia-10T,1,2023-02-28T11:47:35.101920Z,2023-02-28T11:47:51.161291Z,8,True,4,5,8,485,a60eb12f-819f-4e87-901a-572ba0b369b3
4792,text-davinci-003-gpt-3,geography,wikipedia-10T,1,2023-02-28T11:47:51.667148Z,2023-02-28T11:48:08.788717Z,8,True,4,6,8,685,a60eb12f-819f-4e87-901a-572ba0b369b3
4793,ft-babbage-multiqad-400k-gpt-3,geography,wikipedia-10T,1,2023-02-28T11:48:09.268240Z,2023-02-28T11:48:23.075912Z,8,True,4,5,8,830,a60eb12f-819f-4e87-901a-572ba0b369b3
4794,t5-small-squad-race,geography,wikipedia-10T,1,2023-02-28T11:48:23.576064Z,2023-02-28T11:50:41.351290Z,8,True,5,6,6,286,a60eb12f-819f-4e87-901a-572ba0b369b3
4795,flan-t5-large-multiqad-400k,geography,wikipedia-10T,1,2023-02-28T11:50:41.825283Z,2023-02-28T11:52:20.245122Z,8,True,5,8,6,386,a60eb12f-819f-4e87-901a-572ba0b369b3
4796,ft-babbage-multiqad-400k-gpt-3,geography,wikipedia-10T,1,2023-02-28T11:44:33.763214Z,2023-02-28T11:52:30.669109Z,6,True,2,2,7,830,9bcc965f-20b1-4410-9757-6284086af85a
4797,flan-t5-large-multimcq-1M,geography,wikipedia-10T,1,2023-02-28T11:52:20.731557Z,2023-02-28T11:54:49.297894Z,6,True,6,6,6,486,a60eb12f-819f-4e87-901a-572ba0b369b3
4798,ft-babbage-multiqad-400k-gpt-3,geography,wikipedia-10T,1,2023-02-28T11:52:31.173042Z,2023-02-28T11:54:52.712187Z,6,False,8,0,5,831,9bcc965f-20b1-4410-9757-6284086af85a
4799,text-davinci-003-gpt-3,geography,wikipedia-10T,1,2023-02-28T11:54:49.801816Z,2023-02-28T11:56:31.629894Z,8,True,5,6,6,686,a60eb12f-819f-4e87-901a-572ba0b369b3
4800,text-davinci-003-gpt-3,geography,wikipedia-10T,1,2023-02-28T11:54:53.251535Z,2023-02-28T11:58:03.830151Z,6,True,5,6,5,686,9bcc965f-20b1-4410-9757-6284086af85a
4801,text-davinci-003-gpt-3,geography,wikipedia-10T,2,2023-02-28T11:56:12.419395Z,2023-02-28T11:58:07.253919Z,6,True,2,7,6,686,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4802,ft-babbage-multiqad-400k-gpt-3,geography,wikipedia-10T,1,2023-02-28T11:58:04.365604Z,2023-02-28T11:59:46.267642Z,6,True,2,8,5,832,9bcc965f-20b1-4410-9757-6284086af85a
4803,text-davinci-003-gpt-3,geography,wikipedia-10T,1,2023-02-28T11:59:46.780550Z,2023-02-28T12:00:06.612620Z,6,True,2,8,5,687,9bcc965f-20b1-4410-9757-6284086af85a
4804,flan-t5-large-multimcq-1M,geography,wikipedia-10T,1,2023-02-28T12:00:07.157193Z,2023-02-28T12:00:25.325853Z,6,True,2,8,5,487,9bcc965f-20b1-4410-9757-6284086af85a
4805,t5-small-squad-race,geography,wikipedia-10T,2,2023-02-28T11:58:07.876094Z,2023-02-28T12:00:37.036269Z,6,True,4,7,7,287,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4806,flan-t5-large-multiqad-400k,geography,wikipedia-10T,2,2023-02-28T12:00:37.645897Z,2023-02-28T12:01:05.555314Z,8,True,1,7,7,387,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4807,flan-t5-large-multiqad-400k,geography,wikipedia-10T,1,2023-02-28T12:00:25.942939Z,2023-02-28T12:01:20.176615Z,5,False,8,0,5,387,9bcc965f-20b1-4410-9757-6284086af85a
4808,t5-small-squad-race,economy,wikipedia-10T,2,2023-02-28T12:01:06.137377Z,2023-02-28T12:01:50.466351Z,6,True,2,6,6,288,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4809,flan-t5-large-multiqad-400k,economy,wikipedia-10T,2,2023-02-28T12:01:51.057213Z,2023-02-28T12:02:17.304139Z,6,True,1,6,6,388,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4810,flan-t5-large-multimcq-1M,economy,wikipedia-10T,2,2023-02-28T12:02:17.919690Z,2023-02-28T12:02:47.293561Z,6,False,4,2,6,488,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4811,text-davinci-003-gpt-3,economy,wikipedia-10T,2,2023-02-28T12:02:47.871483Z,2023-02-28T12:03:27.091654Z,6,True,0,6,6,688,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4812,t5-small-squad-race,geography,wikipedia-10T,0,2023-02-28T11:55:29.467387Z,2023-02-28T12:04:10.817339Z,6,True,2,0,6,284,3fc503cb-477d-4a3a-bfaa-5b346a7764e2
4813,ft-babbage-multiqad-400k-gpt-3,economy,wikipedia-10T,2,2023-02-28T12:03:27.670267Z,2023-02-28T12:04:43.179853Z,6,True,1,7,6,833,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4814,flan-t5-large-multiqad-400k,geography,wikipedia-10T,1,2023-02-28T12:01:20.773393Z,2023-02-28T12:04:54.492574Z,7,True,4,6,6,380,9bcc965f-20b1-4410-9757-6284086af85a
4815,flan-t5-large-multimcq-1M,geography,wikipedia-10T,1,2023-02-28T12:04:55.034329Z,2023-02-28T12:05:31.276253Z,7,True,4,6,6,479,9bcc965f-20b1-4410-9757-6284086af85a
4816,t5-small-squad-race,economy,wikipedia-10T,2,2023-02-28T12:04:43.780623Z,2023-02-28T12:05:56.391453Z,6,True,1,7,6,291,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4817,flan-t5-large-multiqad-400k,economy,wikipedia-10T,2,2023-02-28T12:05:56.988772Z,2023-02-28T12:06:30.319585Z,6,True,2,6,6,391,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4818,flan-t5-large-multimcq-1M,economy,wikipedia-10T,2,2023-02-28T12:06:30.862835Z,2023-02-28T12:07:28.634885Z,7,True,2,6,6,489,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4819,text-davinci-003-gpt-3,geography,wikipedia-10T,1,2023-02-28T12:05:31.844668Z,2023-02-28T12:08:13.154543Z,0,True,7,1,6,680,9bcc965f-20b1-4410-9757-6284086af85a
4820,text-davinci-003-gpt-3,economy,wikipedia-10T,2,2023-02-28T12:07:29.206999Z,2023-02-28T12:08:21.559316Z,6,True,3,6,6,691,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4821,ft-babbage-multiqad-400k-gpt-3,economy,wikipedia-10T,0,2023-02-28T12:04:12.073964Z,2023-02-28T12:08:39.443010Z,6,True,2,6,6,833,3fc503cb-477d-4a3a-bfaa-5b346a7764e2
4822,ft-babbage-multiqad-400k-gpt-3,economy,wikipedia-10T,2,2023-02-28T12:08:22.135798Z,2023-02-28T12:08:56.818001Z,6,True,2,7,6,836,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4823,ft-babbage-multiqad-400k-gpt-3,geography,wikipedia-10T,1,2023-02-28T12:08:13.667590Z,2023-02-28T12:09:04.715424Z,7,True,4,6,6,825,9bcc965f-20b1-4410-9757-6284086af85a
4824,ft-babbage-multiqad-400k-gpt-3,economy,wikipedia-10T,2,2023-02-28T12:08:57.363207Z,2023-02-28T12:09:48.258795Z,6,True,2,6,5,837,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4825,flan-t5-large-multiqad-400k,geography,wikipedia-10T,1,2023-02-28T12:09:05.245318Z,2023-02-28T12:10:46.332660Z,6,True,3,6,4,379,9bcc965f-20b1-4410-9757-6284086af85a
4826,flan-t5-large-multimcq-1M,geography,wikipedia-10T,1,2023-02-28T12:10:46.851031Z,2023-02-28T12:11:11.253171Z,6,True,3,6,4,480,9bcc965f-20b1-4410-9757-6284086af85a
4827,ft-babbage-multiqad-400k-gpt-3,economy,wikipedia-10T,2,2023-02-28T12:09:48.808626Z,2023-02-28T12:11:45.740220Z,6,True,2,6,5,838,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4828,ft-babbage-multiqad-400k-gpt-3,geography,wikipedia-10T,1,2023-02-28T12:11:11.867751Z,2023-02-28T12:12:24.914163Z,6,True,5,5,4,824,9bcc965f-20b1-4410-9757-6284086af85a
4829,flan-t5-large-multimcq-1M,politics,wikipedia-10T,2,2023-02-28T12:11:46.323428Z,2023-02-28T12:12:30.295309Z,4,True,4,4,3,508,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4830,text-davinci-003-gpt-3,politics,wikipedia-10T,2,2023-02-28T12:12:30.874597Z,2023-02-28T12:12:59.620647Z,6,True,3,6,3,708,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4831,t5-small-squad-race,politics,wikipedia-10T,2,2023-02-28T12:13:00.206991Z,2023-02-28T12:13:48.097257Z,4,False,4,4,4,309,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4832,t5-small-squad-race,geography,wikipedia-10T,4,2023-02-28T11:32:59.204896Z,2023-02-28T12:14:09.335574Z,7,True,3,7,7,283,78580e19-b8e1-47b0-87e7-e89375b3cf95
4833,text-davinci-003-gpt-3,politics,wikipedia-10T,2,2023-02-28T12:13:48.657161Z,2023-02-28T12:14:39.807222Z,6,True,2,6,4,709,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4834,ft-babbage-multiqad-400k-gpt-3,politics,wikipedia-10T,2,2023-02-28T12:14:40.388513Z,2023-02-28T12:14:58.222157Z,6,True,1,6,4,854,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4835,t5-small-squad-race,politics,wikipedia-10T,2,2023-02-28T12:14:58.771766Z,2023-02-28T12:16:10.703874Z,4,True,4,4,2,310,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4836,flan-t5-large-multimcq-1M,politics,wikipedia-10T,2,2023-02-28T12:16:11.252083Z,2023-02-28T12:16:20.433442Z,4,True,4,6,2,510,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4837,text-davinci-003-gpt-3,politics,wikipedia-10T,4,2023-02-28T12:14:09.912948Z,2023-02-28T12:16:38.940250Z,6,True,3,6,7,709,78580e19-b8e1-47b0-87e7-e89375b3cf95
4838,text-davinci-003-gpt-3,politics,wikipedia-10T,2,2023-02-28T12:16:20.982538Z,2023-02-28T12:18:17.910010Z,4,True,2,3,2,710,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4839,text-davinci-003-gpt-3,politics,wikipedia-10T,4,2023-02-28T12:16:55.762266Z,2023-02-28T12:19:36.542546Z,7,True,6,6,6,710,78580e19-b8e1-47b0-87e7-e89375b3cf95
4840,ft-babbage-multiqad-400k-gpt-3,politics,wikipedia-10T,2,2023-02-28T12:18:18.445527Z,2023-02-28T12:20:30.369149Z,5,True,3,5,2,855,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4841,t5-small-squad-race,politics,wikipedia-10T,2,2023-02-28T12:20:30.939617Z,2023-02-28T12:21:57.865328Z,6,True,3,6,6,311,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4842,flan-t5-large-multiqad-400k,politics,wikipedia-10T,2,2023-02-28T12:21:58.442987Z,2023-02-28T12:24:03.988952Z,5,True,2,6,6,411,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4843,t5-small-squad-race,politics,wikipedia-10T,2,2023-02-28T12:24:04.646791Z,2023-02-28T12:25:19.516473Z,0,True,0,0,2,312,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4844,text-davinci-003-gpt-3,politics,wikipedia-10T,2,2023-02-28T12:25:20.113066Z,2023-02-28T12:25:24.907273Z,0,False,0,0,2,712,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4845,ft-babbage-multiqad-400k-gpt-3,politics,wikipedia-10T,2,2023-02-28T12:25:25.474851Z,2023-02-28T12:26:06.585678Z,0,False,0,0,2,857,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4846,t5-small-squad-race,geography,wikipedia-10T,0,2023-02-28T11:27:00.066851Z,2023-02-28T12:27:05.883803Z,6,True,2,4,4,282,aefe3b16-f22b-4f0e-948c-a2a86e1af351
4847,flan-t5-large-multiqad-400k,politics,wikipedia-10T,2,2023-02-28T12:26:07.211929Z,2023-02-28T12:27:49.251348Z,6,True,2,7,7,414,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4848,ft-babbage-multiqad-400k-gpt-3,politics,wikipedia-10T,2,2023-02-28T12:27:49.832305Z,2023-02-28T12:28:42.694695Z,6,True,4,6,7,859,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4849,flan-t5-large-multimcq-1M,geography,wikipedia-10T,1,2023-02-28T12:12:25.430857Z,2023-02-28T12:29:18.136149Z,6,True,0,5,5,481,9bcc965f-20b1-4410-9757-6284086af85a
4850,text-davinci-003-gpt-3,geography,wikipedia-10T,1,2023-02-28T12:29:18.654220Z,2023-02-28T12:29:43.669472Z,6,True,3,6,5,681,9bcc965f-20b1-4410-9757-6284086af85a
4851,ft-babbage-multiqad-400k-gpt-3,economy,wikipedia-10T,0,2023-02-28T12:08:42.630938Z,2023-02-28T12:29:46.239302Z,6,True,4,6,5,836,3fc503cb-477d-4a3a-bfaa-5b346a7764e2
4852,ft-babbage-multiqad-400k-gpt-3,geography,wikipedia-10T,1,2023-02-28T12:29:44.200719Z,2023-02-28T12:30:27.547493Z,6,True,3,6,5,826,9bcc965f-20b1-4410-9757-6284086af85a
4853,ft-babbage-multiqad-400k-gpt-3,politics,wikipedia-10T,2,2023-02-28T12:28:43.262284Z,2023-02-28T12:31:00.009662Z,6,True,2,4,6,858,7cf14b74-1d7d-420b-8c8c-3ab2ac8accb9
4854,ft-babbage-multiqad-400k-gpt-3,politics,wikipedia-10T,0,2023-02-28T12:29:47.322635Z,2023-02-28T12:31:07.354841Z,6,True,8,0,6,858,3fc503cb-477d-4a3a-bfaa-5b346a7764e2
4855,flan-t5-large-multiqad-400k,geography,wikipedia-10T,1,2023-02-28T12:30:28.118650Z,2023-02-28T12:31:49.312883Z,6,True,2,6,7,382,9bcc965f-20b1-4410-9757-6284086af85a
4856,text-davinci-003-gpt-3,geography,wikipedia-10T,1,2023-02-28T12:31:49.909544Z,2023-02-28T12:32:11.408862Z,6,True,2,6,7,682,9bcc965f-20b1-4410-9757-6284086af85a
